City,Region,tif_count,Latitude,Longitude,Road Density
Lubumbashi,AFRICA,1.33,-11.62719298,27.44235589,8221.932332
Lubutu,AFRICA,0.01,-0.666666667,26.5,150
Lucapa,ASIA,0.07,-8.380952381,20.66666667,280.0000001
Lucknow,ASIA,402.2057732,27.33078824,81.12148873,505.1988665
Ludhiana,AFRICA,163.7757309,30.76428803,75.93704516,732.2685044
Luebo,AFRICA,0.02,-5.333333333,21.375,97.99999975
Luena,NORTH AMERICA,0.2,-11.75,19.85416667,646.5000003
Lufkin,EUROPE,0.87,31.37356322,-94.77011494,2311.931034
Luga,EUROPE,0.27,58.77160494,29.81172839,355.9259257
Lugano,MELANESIA,0.92,46.04076087,8.876811594,3811.70652
Luganville,EUROPE,0.08,-15.5,167.15625,0
Luhansk,SOUTH AMERICA,1.55,48.59677419,39.27741935,718.4580645
Lujan,EUROPE,0.38,-34.50877193,-59.15789474,5156.842105
Lulea,EUROPE,1.4,65.62916667,22.13809524,2868.55
Luleburgaz,NORTH AMERICA,0.21,41.43253968,27.33333333,3383.904764
Lumberton,AFRICA,0.54,34.66820988,-79.05555556,2948.907408
Lundazi,ASIA,0.05,-12.25,33.15,298.9999994
Luohe,ASIA,54.80741014,33.48382177,113.9951281,307.3918168
Luoyang,ASIA,78.26836115,34.58236496,112.4020197,793.162785
Lupanshui,AFRICA,3.91,26.54646206,104.9682438,768.1048592
Lusaka,AFRICA,2.22,-15.36448949,28.26764264,3346.846846
Lusambo,AFRICA,0.06,-4.916666667,23.41666667,105
Lusanga,EUROPE,0.03,-5.527777778,16.5,0
Luton,NORTH AMERICA,1.46,51.92180365,-0.492009132,4125.280823
Lutselke,EUROPE,0.01,62.41666667,-110.75,0
Lutsk,MALAY ARCHIPELAGO,0.98,50.78316327,25.29506803,657.2040817
Luwuk,EUROPE,0.14,-0.916666667,122.75,310
Luxembourg,AFRICA,1.07,49.66900312,6.078660436,4747.074766
Luxor,EUROPE,2.13,25.70266041,32.57746479,194.7840376
Luzern,ASIA,1.07,47.10202492,8.265576324,4777.990654
Luzhou,EUROPE,78.97403793,28.98026666,105.4466898,354.8335058
Lvov,NORTH AMERICA,2.66,49.88157895,23.95394737,742.3345865
Lynchburg,EUROPE,2.27,37.43135095,-79.24669604,3458.93392
Lyon,EUROPE,10.93,45.79353461,4.798414151,4211.903019
Lysychansk,AFRICA,0.97,48.95704467,38.37972509,573.8659794
Maanshan,ASIA,2.887138752,31.70715835,118.4813212,3797.88634
Mabaruma,SOUTH AMERICA,0.08,8.25,-59.83333333,0
Macae,SOUTH AMERICA,0.34,-22.32598039,-41.82843137,952.0882353
Macapa,SOUTH AMERICA,0.61,0.099726776,-51.10382514,2348.967212
Macara,SOUTH AMERICA,0.06,-4.333333333,-80,395
Macas,SOUTH AMERICA,0.04,-2.25,-78.16666667,252
Macau,ASIA,3.072112364,22.33854452,113.4244185,5234.1607
Maceio,SOUTH AMERICA,3.6,-9.507638889,-35.84884259,1992.544444
Macenta,AFRICA,0.19,8.583333333,-9.5,663
Machakos,AFRICA,0.2,-1.4875,37.24166667,691.4999996
Machala,SOUTH AMERICA,0.41,-3.229674797,-80.00406504,498.6341463
Macheng,ASIA,48.10869045,30.67936445,115.1245208,488.2244541
Machilipatnam,ASIA,11.98819054,16.34179505,81.0709852,262.3245296
Machiques,SOUTH AMERICA,0.24,10.08333333,-72.58333333,580
Macia,AFRICA,0.07,-25,33.08333333,353
Mackay,AUSTRALIA,0.53,-21.0927673,149.1367925,567.9622639
Macon,NORTH AMERICA,2.08,32.88862179,-83.70512821,4081.019231
Madang,MELANESIA,0.24,-5.166666667,145.75,328
Madaoua,AFRICA,0.06,14.08333333,5.916666667,262
Madinat ath Thawrah,ASIA,0.3,35.87777778,38.5,493.9333334
Madison,NORTH AMERICA,3.68,43.11639493,-89.44157609,5983.858695
Madisonville,NORTH AMERICA,0.51,37.37254902,-87.53104575,1621.627451
Madiun,MALAY ARCHIPELAGO,39.62296442,-7.603643014,111.4285765,304.3206009
Madrid,EUROPE,10.54,40.46766287,-3.790559772,7789.018026
Madurai,ASIA,154.3850726,10.50117052,78.7744893,561.5285457
Mae Sot,ASIA,0.39,16.75641026,98.51495726,1212.641026
Maebashi,ASIA,6.73,36.38719663,139.0424715,7291.748886
Mafetang,AFRICA,0.46,-29.75905797,27.19021739,206.7391303
Magadan,ASIA,0.48,59.59895833,150.7586806,51.66666653
Magangue,SOUTH AMERICA,0.36,9.305555556,-74.81712963,822.4722223
Magdagachi,ASIA,0.25,53.5,125.75,161
Magdalena,SOUTH AMERICA,0.05,-13.25,-64.08333333,434
Magdeburg,EUROPE,2.22,52.17417417,11.59009009,4662.563063
Magelang,MALAY ARCHIPELAGO,14.57509664,-7.366573243,110.0833247,330.0946079
Magnitogorsk,EUROPE,0.89,53.46629213,58.92134831,185.4269663
Magway,ASIA,0.46,20.20833333,94.92210145,140.8695654
Mahabad,ASIA,0.23,36.8115942,45.66666667,422.347826
Mahajanga,AFRICA,0.07,-15.60714286,46.33333333,241.142857
Mahalapye,AFRICA,0.39,-23.07051282,26.76282051,287.1538463
Mahilyow,EUROPE,1.45,53.93850575,30.29482759,6005.027587
Maiduguri,AFRICA,1.82,11.82875458,13.18727106,211.6538462
Maintirano,AFRICA,0.04,-18,44,321
Maiquetia,SOUTH AMERICA,0.765028338,10.66230953,-67.00413316,2676.999718
Maitland,AUSTRALIA,0.23,-32.66666667,151.4927536,412.8695651
Maizaru,ASIA,0.17,35.5,135.2843137,708.8235296
Majene,MALAY ARCHIPELAGO,3.19,-3.385318704,119.0548589,260.1410659
Majuro,MICRONESIA,0,,,0
Makale,MALAY ARCHIPELAGO,0.07,-3.083333333,119.8333333,189
Makarov,ASIA,0.07,48.66666667,142.75,0
Makeni,AFRICA,0.19,8.916666667,-12.08333333,625
Makhachkala,EUROPE,1.74752294,43.0133177,47.42179406,343.3919898
Makhambet,EUROPE,0.03,47.75,51.58333333,579.9999996
Makinsk,ASIA,0.27,52.66666667,70.37037037,3031.999998
Makiyivka,EUROPE,2.193114551,48.09378765,37.9435267,559.878939
Makkah,ASIA,2.66,21.46741855,39.80701754,6105.293234
Makokou,AFRICA,0.1,0.583333333,12.83333333,206.9999999
Makoua,AFRICA,0.15,0.016666667,15.58333333,173.4
Makurdi,AFRICA,1.26,7.783730159,8.521825397,232.7539682
Malabo,AFRICA,0.01,3.416666667,8.583333333,231
Malacca,ASIA,3.7,2.302477477,102.2132883,937.4648651
Maladzyechna,EUROPE,0.52,54.33333333,26.80769231,2244.53846
Malaga,EUROPE,1.08,36.75308642,-4.478395062,9391.212962
Malakal,AFRICA,0.22,9.583333333,31.60606061,190.2727275
Malang,MALAY ARCHIPELAGO,59.02729936,-7.941710866,112.1717445,789.2230803
Malanje,AFRICA,0.43,-9.5,16.30813953,451.7674416
Malargue,SOUTH AMERICA,0.16,-35.41666667,-69.63541667,242.5
Malatya,ASIA,1.47,38.3877551,38.24036281,5306.775508
Maldonado,SOUTH AMERICA,0.43798645,-34.86529521,-54.99173982,1114.640783
Male,ASIA,0,,,0
Malegaon,ASIA,4.82,20.59906639,74.32901106,548.3900415
Malindi,AFRICA,0.36,-3.162037037,40.06712963,1133.138888
Mallawi,AFRICA,4.314789848,27.66658228,30.77056473,217.4006948
Malmo,EUROPE,2.42,55.64015152,12.99862259,4939.871902
Mamou,AFRICA,0.19,10.41666667,-12.14035088,542.1578946
Man,AFRICA,0.41,7.445121951,-7.581300813,816.463415
Manacapuru,SOUTH AMERICA,0.11,-3.25,-60.66666667,203
Manado,MALAY ARCHIPELAGO,0.72,1.511574074,124.8148148,1466.972221
Managua,NORTH AMERICA,1.57,12.16719745,-86.30626327,8721.853503
Manama,ASIA,2.32,26.20258621,50.50179598,964.1551723
Mananjary,AFRICA,0.04,-21.16666667,48.33333333,411
Manaus,SOUTH AMERICA,2.88,-3.025462963,-60.0396412,7372.482639
Manbij,ASIA,0.38,36.58333333,37.9122807,286.1578946
Manchester1,NORTH AMERICA,3.129543042,42.9744615,-71.51736865,4982.624814
Manchester2,EUROPE,20.52973803,53.5610852,-2.335702997,6140.804946
Mandalay,ASIA,1.7,21.99264706,96.05588235,5017.758821
Mandalgovi,ASIA,0.05,45.83333333,106.25,738.9999996
Mandali,ASIA,0.02,33.75,45.5,883
Mandera,AFRICA,0.15,4,41.83333333,577.9999998
Mandritsara,AFRICA,0.04,-15.83333333,48.75,213
Mandurah,AUSTRALIA,0.19,-32.5,115.6929825,759.7894746
Mandya,ASIA,1.49,12.57941834,76.84675615,471.6644295
Mangai,AFRICA,0.04,-4,19.5,212
Mangalore,ASIA,2.759999999,13.00694444,74.80102657,427.5615942
Mango,AFRICA,0.2,10.41666667,0.416666667,302
Mangochi,AFRICA,1.84,-14.49184783,35.17844203,247.5108695
Manhattan,NORTH AMERICA,0.62,39.24731183,-96.62903226,3086.387096
Manicore,SOUTH AMERICA,0.08,-5.75,-61.33333333,686
Manila,MALAY ARCHIPELAGO,107.05,15.36134984,120.7275572,2862.77702
Manisa,ASIA,1.36,38.68014706,27.37316176,4483.647059
Manizales,SOUTH AMERICA,0.64,5.106770833,-75.54166667,1604.3125
Manja,AFRICA,0.02,-21.41666667,44.25,222
Manjimup,AUSTRALIA,0.09,-34.19444444,116.0833333,271.6666667
Mankato,NORTH AMERICA,0.7,44.21190476,-94.04285714,2349
Mannheim,EUROPE,9.4,49.4876773,8.501329787,4724.124468
Manokwari,MELANESIA,0.18,-0.833333333,134.0138889,1097.333334
Manono,AFRICA,0.18,-7.25,27.41666667,586
Manpo,ASIA,0.67,41.17661692,126.210199,1822.328358
Mansa,AFRICA,0.08,-11.16666667,28.83333333,259
Mansehra,ASIA,8.831822173,34.40130951,73.17639213,1185.733407
Mansfield,NORTH AMERICA,1.37,40.80778589,-82.57116788,3420.59124
Manta,SOUTH AMERICA,0.54,-0.929012346,-80.75462963,912.6481481
Manukau,POLYNESIA,2.474857073,-36.9266822,174.8426761,5778.970078
Manyoni,AFRICA,0.01,-5.75,34.83333333,242
Manzanillo1,NORTH AMERICA,0.26,19.10897436,-104.3333333,3578.769231
Manzanillo2,NORTH AMERICA,0.24,20.38541667,-77.16666667,2258.874998
Manzhouli,ASIA,0.32,49.625,117.4114583,1338.312499
Mao,AFRICA,0.12,14.16666667,15.25,508
MÌùnster,ASIA,1.83,51.98952641,7.596994535,5045.087432
Maoming,AFRICA,28.13656365,21.79969998,110.9090989,336.674025
Mapai,AFRICA,0.01,-22.83333333,31.91666667,380
Maputo,ASIA,4.06,-25.84010673,32.4909688,3212.330049
Maqat,SOUTH AMERICA,0.08,47.66666667,53.30208333,663.0000007
Mar de Ajo,SOUTH AMERICA,0.38,-36.66885965,-56.75,461.9473684
Mar del Plata,SOUTH AMERICA,2.8,-37.96220238,-57.63154762,888.3642857
Maraba,SOUTH AMERICA,0.25,-5.32,-49.16666667,1556.840001
Maracaibo,SOUTH AMERICA,3.34,10.67864271,-71.7008483,9230.146704
Maracaju,AFRICA,0.14,-21.58333333,-55.19047619,371.1428572
Maradi,ASIA,0.73,13.54794521,7.079908676,271.9726027
Maragheh,EUROPE,0.4,37.42291667,46.20416667,181.3
Marbella,ASIA,1.29,36.54521964,-4.947028424,5498.852718
Mardan,ASIA,43.52913438,34.24997542,72.06952325,332.1223952
Mardin,SOUTH AMERICA,0.23,37.3442029,40.68478261,1273.652175
Maria Elena,EUROPE,0.04,-22.33333333,-69.70833333,191.9999995
Maribor,AFRICA,0.97,46.56701031,15.60051546,3775.896907
Maridi,AFRICA,0.03,4.944444444,29.41666667,255.6666667
Mariental,NORTH AMERICA,0.12,-24.58333333,17.91666667,366
Marietta,ASIA,17.41980086,34.00155022,-84.63156863,6459.098018
Mariinsk,SOUTH AMERICA,0.54,56.25617284,87.70833333,162.7777779
Marilia,NORTH AMERICA,1.34,-22.16977612,-49.98569652,4453.216418
Marinette,SOUTH AMERICA,0.44,45.15340909,-87.66666667,4960.022724
Maringa,NORTH AMERICA,1.65,-23.38585859,-51.96262626,2248.678788
Marion,EUROPE,0.55,40.58484848,-85.71060606,2867.254545
Mariupol,AFRICA,2.13,47.16158059,37.52738654,654.8685447
Markala,AFRICA,0.13,13.73717949,-6.083333333,252.5384615
Maroantsetra,AFRICA,0.13,-15.41025641,49.67948718,373.0769234
Maroua,AFRICA,0.58,10.65517241,14.28591954,230.275862
Marovoay,NORTH AMERICA,0.05,-16.08333333,46.58333333,130
Marquette,AFRICA,0.34,46.58333333,-87.44852941,8547.147054
Marrakesh,AFRICA,2.8,31.68690476,-8.03125,399.6678572
Marrupa,AFRICA,0.13,-13.16666667,37.46794872,198.5384616
Marsabit,EUROPE,0.14,2.375,37.96428571,346.2857143
Marsala,EUROPE,0.28,37.83333333,12.41666667,1405
Marseille,MALAY ARCHIPELAGO,5.78,43.40268166,5.351643599,3889.638409
Martapura,ASIA,1.584807236,-3.387220394,114.7639445,512.3252266
Mary,AUSTRALIA,1.26,37.64417989,61.80621693,1143.230159
Mary borough,AUSTRALIA,0.25,-25.5,152.6666667,506.9999999
Maryborough,AFRICA,0.14,-37,143.672619,455.0714286
Marzuq,AFRICA,0.3,25.98055556,13.85833333,562.3999996
Masaka,ASIA,13.68,-0.239400585,31.67300195,171.994883
Masan,AFRICA,2.29,35.24526929,128.599345,2744.135371
Masasi,AFRICA,0.18,-10.66666667,38.75,379.9999999
Mascara,AFRICA,0.52,35.42467949,0.084935897,305.2115385
Maseru,ASIA,1.88,-29.30984043,27.49335106,365.2712766
Mashhad,AFRICA,3.12,36.35496795,59.54059829,10610.83013
Masindi-Port,ASIA,0.04,1.75,32,330
Masjed Soleyman,NORTH AMERICA,0.46,31.98731884,49.24275362,173.0652174
Mason City,AFRICA,0.45,43.17222222,-93.25185185,3167.355556
Massawa,POLYNESIA,0.23,15.66666667,39.41666667,301
Masterton,AFRICA,0.25,-40.91666667,175.6033333,1923.360001
Masvingo,AFRICA,0.21,-20.01190476,30.76984127,308.3333333
Matadi,NORTH AMERICA,0.12,-5.798611111,13.49305556,109.166667
Matagalpa,NORTH AMERICA,0.19,12.97807018,-85.97368421,508.9473685
Matagami,NORTH AMERICA,0.05,49.83333333,-77.66666667,129.9999998
Matamoros,NORTH AMERICA,2.67,25.94225968,-97.53183521,7153.962547
Matanzas,ASIA,0.49,23.08333333,-81.60544218,4354.10204
Matara,MALAY ARCHIPELAGO,10.50307921,6.143776273,80.27877395,2548.539766
Mataram,EUROPE,1.949710819,-8.580463872,116.0890475,2502.027881
Mataro,NORTH AMERICA,1.000407653,41.56712164,2.343295301,4982.45888
Matehuala,ASIA,0.35,23.69047619,-100.6714286,3440.657144
Mathura,SOUTH AMERICA,21.3121486,27.72228381,77.50058428,596.7354593
Mato Grosso,AFRICA,0.02,-15,-60,214
Matola,AFRICA,1.63912793,-25.84622118,32.42933234,2365.216945
Matruh,ASIA,0.41,31.39837398,27.20121951,354.9268292
Matsue,ASIA,0.81,35.50102881,133.0360082,776.8271605
Matsumoto,ASIA,1.31,36.2302799,137.9185751,704.0076336
Matsuyama,SOUTH AMERICA,2.63,33.8621673,132.7271863,630.5095057
Maturin,SOUTH AMERICA,0.92,9.796195652,-63.22192029,409.8586957
Maues,MALAY ARCHIPELAGO,0.09,-3.333333333,-57.75,231
Maumere,AFRICA,1.02,-8.593954248,122.1748366,830.9313719
Maun,ASIA,0.23,-19.94202899,23.38405797,530.7391302
Mawlamyine,AFRICA,0.5,16.52166667,97.605,897.5400002
Maxixe,SOUTH AMERICA,1.54,-23.875,35.25324675,240.9870129
May Pen,SOUTH AMERICA,1.07,18,-77.30373832,3025.457944
Mayaguez,EUROPE,4.384631074,18.37758583,-67.17532131,3435.003276
Maykop,AFRICA,0.92,44.64945652,40.06068841,304.1086955
Mazabuka,ASIA,0.15,-15.83333333,27.72222222,338.3333331
Mazar-e Sharif,NORTH AMERICA,5.21,36.75895713,66.87236084,587.3685219
Mazatenango,NORTH AMERICA,0.16,14.58333333,-91.55729167,710.3125
Mazatlan,EUROPE,0.88,23.29734848,-106.4517045,10268.64774
Mazyr,AFRICA,0.43,52.08333333,29.1879845,887.4883721
Mbabane,AFRICA,0.37,-26.26126126,31.08333333,303.1351351
Mbaiki,AFRICA,0.04,3.916666667,17.91666667,244
Mbala,AFRICA,0.09,-8.833333333,31.33333333,410
Mbale,AFRICA,3.550007105,1.046948096,34.10234745,220.2310413
Mbalmayo,AFRICA,0.13,3.576923077,11.46794872,438.6153843
Mbandaka,AFRICA,0.48,0.083333333,18.234375,572.9374997
Mbanza-Congo,AFRICA,0.08,-6.25,14.17708333,343.6250001
Mbanza-Ngungu,AFRICA,0.37,-5.195945946,14.83333333,163.9189189
Mbarara,AFRICA,4.44,-0.551614114,30.60735736,119.7680181
Mbe,AFRICA,0.04,7.916666667,13.58333333,218.9999996
Mbeya,AFRICA,0.59,-8.861581921,33.41242938,174.1016948
Mbuji-Mayi,AFRICA,1.85,-6.095045045,23.5545045,1044.335135
Mbulu,NORTH AMERICA,0.11,-3.825757576,35.5,156.9090909
McAlester,NORTH AMERICA,0.39,34.98290598,-95.81623932,1978.410256
McAllen,NORTH AMERICA,3.881125783,26.27362248,-98.31008973,6306.178955
McCook,NORTH AMERICA,0.15,40.25,-100.6666667,1818
McGrath,NORTH AMERICA,0.01,63,-155.6666667,0
Meadow Lake,MALAY ARCHIPELAGO,0.15,54.16666667,-108.5,361
Medan,AFRICA,17.23,3.697910621,98.6039853,1433.597795
Medani,AFRICA,1.15,14.44202899,33.50362319,146.547826
Medea,SOUTH AMERICA,0.65,36.31410256,2.723076923,197.4307692
Medellin,NORTH AMERICA,2.76,6.277777778,-75.62620773,5589.865942
Medford,NORTH AMERICA,1.34,42.37562189,-122.9060945,4092.925373
Medicine Hat,ASIA,0.73,50.07762557,-110.7180365,495.2465753
Medina,ASIA,2,24.50958333,39.5675,252.305
Medinipur,EUROPE,73.54722938,22.48672059,87.23117016,258.1297663
Mednogorsk,AUSTRALIA,0.13,51.42307692,57.55769231,178.2307691
Meekatharra,ASIA,0.01,-26.58333333,118.4166667,273
Meerut,ASIA,94.37864342,29.09433996,77.82002875,439.153388
Megion,AFRICA,0.19,61.08333333,76.08333333,286
Meiganga,ASIA,0.13,6.576923077,14.25,251.6923076
Meizhou,SOUTH AMERICA,1.53,24.34041394,116.0473856,2040.470587
Mejillones,AFRICA,0.05,-23.08333333,-70.5,185
Mekambo,AFRICA,0.05,1.083333333,13.91666667,144
Mekele,AFRICA,0.29,13.5316092,39.42528736,139.7241379
Meknes,NORTH AMERICA,2.11,33.93088468,-5.587677725,283.1137441
Mekoryuk,NORTH AMERICA,0.01,60.41666667,-166.25,0
Melbourne1,AUSTRALIA,4.559278528,28.12502919,-80.71118372,7323.397431
Melbourne2,MICRONESIA,22.94,-37.80525283,145.0235397,9119.80776
Melekeok,AFRICA,0.07,7.404761905,134.4166667,433.7142852
Melilla,EUROPE,0.52,35.33173077,-3,103.3846154
Melitopol,SOUTH AMERICA,1.56,46.88675214,35.35309829,417.301282
Melo,AUSTRALIA,0.27,-32.33333333,-54.20061728,1002.888888
Melton,EUROPE,0.41,-37.65853659,144.5243902,2440.731709
Melun,AFRICA,3.41525487,48.65227731,2.577834946,3526.594844
Melut,NORTH AMERICA,0.05,10.5,32.16666667,145
Melville,NORTH AMERICA,0.13,51,-102.8333333,409.9999998
Memphis,MELANESIA,11.57,35.14095362,-89.95980985,7241.901469
Mendi,NORTH AMERICA,0.06,-6.083333333,143.5833333,436
Mendocino,SOUTH AMERICA,0.02,39.33333333,-123.8333333,900
Mendoza,ASIA,4.58,-32.87172489,-68.83005822,826.4279476
Mengzi,AUSTRALIA,1.520671886,23.42213205,103.3322005,955.804684
Meningie,AFRICA,0.01,-35.66666667,139.3333333,383.999999
Menongue,MELANESIA,0.23,-14.59057971,17.65942029,386.1739133
Merauke,NORTH AMERICA,0.2,-8.4625,140.3416667,1433.500001
Merced,SOUTH AMERICA,0.91,37.34432234,-120.514652,4149.989012
Mercedes1,SOUTH AMERICA,0.29,-34.59482759,-59.47701149,517.7241379
Mercedes2,SOUTH AMERICA,0.44,-33.6344697,-65.5,617.6136364
Mercedes3,SOUTH AMERICA,0.16,-33.22916667,-58.08333333,964.0000001
Mercedes4,NORTH AMERICA,0.17,-29.16666667,-58.11764706,793.4117644
Merida,NORTH AMERICA,2.69,21.01920694,-89.65582404,10231.07435
Meridian,AUSTRALIA,0.73,32.42123288,-88.74885845,6415.958904
Merimbula,AFRICA,0.02,-36.83333333,149.8333333,475
Merowe,AUSTRALIA,0.05,18.5,31.75,305
Merredin,AFRICA,0.06,-31.41666667,118.25,402
Meru,NORTH AMERICA,23.17,-0.012156524,37.71939289,631.9659042
Mesa,EUROPE,9.202963085,33.40834905,-111.8161614,8835.802671
Messina,NORTH AMERICA,1.14,38.24122807,15.50950292,2357.026315
Metairie,EUROPE,3.13684255,30.00491618,-90.21978984,9762.87762
Metz,NORTH AMERICA,5.857667161,49.25078721,6.096529137,3303.139297
Mexicali,NORTH AMERICA,2.36,32.66596045,-115.4915254,10986.81356
Mexico City,ASIA,25.77,19.53825508,-99.14069978,10822.79938
Meymaneh,EUROPE,2.35,36.00106383,64.81914894,330.0851063
Mezen,NORTH AMERICA,0.1,65.91666667,44.16666667,387
Miahuatlan,NORTH AMERICA,0.11,16.37121212,-96.65151515,1378
Miami,NORTH AMERICA,37.62,26.23418394,-80.25981304,13200.27272
Miami Beach,AFRICA,2.022645397,25.9342826,-80.20490336,16642.33282
Miandrivazo,ASIA,0.04,-19.5,45.41666667,252
Mianyang,ASIA,225.6829691,31.34874975,105.3886854,357.4405432
Miass,EUROPE,1.22,55.09221311,60.06898907,235.6639343
Michurinsk,AFRICA,0.68,52.93014706,40.45343137,167.8529411
Middelburg1,AFRICA,0.04,-31.41666667,25,621.9999991
Middelburg2,EUROPE,0.3,-25.73888889,29.41666667,432.9333334
Middlesbrough,NORTH AMERICA,4.28,54.61292835,-1.257982866,5344.628504
Midland,EUROPE,1.17,32.0505698,-102.1467236,4896.068375
Mikhaylovka,AFRICA,0.33,50.08333333,43.18434343,315.3333336
Mikumi,SOUTH AMERICA,0.18,-7.347222222,36.93055556,82.83333339
Milagro,EUROPE,0.55,-2.090909091,-79.61969697,680.3090909
Milan,AUSTRALIA,46.95,45.68049343,9.178416755,2788.359318
Mildura,NORTH AMERICA,0.27,-34.16666667,142.0895062,374.6666667
Miles City,EUROPE,0.17,46.43137255,-105.8823529,1044.647059
Millerovo,NORTH AMERICA,0.27,48.97530864,40.33950617,293.7777777
Milwaukee,SOUTH AMERICA,14.17,43.08486239,-88.07862856,8266.394494
Minas,NORTH AMERICA,0.21,-34.33333333,-55.26587302,1035.333333
Minatitlan,AFRICA,0.842577291,18.04153922,-94.60534687,3012.202765
Mindelo,SOUTH AMERICA,0.18,16.91666667,-25,808.9999997
Mineiros,NORTH AMERICA,0.18,-17.50462963,-52.58333333,218.4444444
Mingan,AFRICA,0.03,50.33333333,-64.08333333,258
Minna,NORTH AMERICA,0.73,9.673515982,6.50456621,203.7945206
Minneapolis,NORTH AMERICA,33.07,45.00032759,-93.30264086,8358.657696
Minot,EUROPE,0.65,48.26282051,-101.325641,4045.461539
Minsk,ASIA,4.16,53.9385016,27.52143429,5777.874999
Minxian,SOUTH AMERICA,0.4,34.5,103.9479167,362.6499998
Miracema,ASIA,0.15,-21.35555556,-42.25,183.8000001
Mirbat,MALAY ARCHIPELAGO,0.01,17,54.66666667,94
Miri,ASIA,0.82,4.443089431,113.9593496,1038.134147
Mirnyy,ASIA,0.19,62.58333333,113.9166667,366
Mirput Khas,ASIA,2.21,25.58597285,68.94193062,215.3846153
Mirzapur,ASIA,7.418236902,25.00608326,82.67644477,393.5604992
Mishan,EUROPE,0.55,45.58333333,131.8393939,716.0909088
Miskolc,AFRICA,1.41,48.14479905,20.73817967,3156.375886
Misratah,NORTH AMERICA,0.9,32.41666667,15.0462963,4874.777778
Missoula,NORTH AMERICA,0.98,46.9005102,-114.0731293,5200.775509
Mistassini,NORTH AMERICA,0.05,50.46666667,-73.91666667,0
Mitchell,EUROPE,0.26,43.75,-98.08333333,2668
Mitilini,NORTH AMERICA,0.18,39.16666667,26.5,2018.999999
Mitla,ASIA,0.01,17,-96.41666667,643.0000052
Mito,AFRICA,2.06,36.42718447,140.441343,7464.606796
Mityana,AFRICA,0.41,0.418699187,32,366.7560975
Mitzik,ASIA,0.08,0.833333333,11.5,282
Miyazaki,AFRICA,1.55,31.97526882,131.3876344,667.7548389
Mizdah,AFRICA,0.02,31.5,12.91666667,426
Mmabatho,EUROPE,0.65,-25.81153846,25.59102564,971.9384616
Mo i Rana,NORTH AMERICA,0.56,66.36904762,14.11607143,292.5000005
Moab,AFRICA,0.13,38.58974359,-109.5833333,1526.23077
Moanda1,AFRICA,1.55,-5.827419355,12.3188172,810.1354841
Moanda2,AFRICA,0.19,-1.5,13.16666667,267
Moba,NORTH AMERICA,0.06,-7,29.66666667,171.0000003
Mobile,NORTH AMERICA,3.39,30.72222222,-88.17502458,9827.206488
Mobridge,AFRICA,0.07,45.58333333,-100.5,1907
Mocambique,EUROPE,0.06,-15,40.66666667,170
Modena,NORTH AMERICA,1.14,44.68640351,10.88230994,3377.210527
Modesto,SOUTH AMERICA,2.36,37.69420904,-121.0321328,6950.766948
Moengo,AFRICA,0.11,5.666666667,-54.41666667,220.9999999
Mogadishu,ASIA,1.16,2.096982759,45.29094828,8204.681034
Mogocha,MALAY ARCHIPELAGO,0.28,53.76190476,119.7291667,60.64285724
Mojokerto,ASIA,22.43238644,-7.383799625,112.3269513,280.6530452
Mokpo,EUROPE,0.65,34.85,126.3666667,2766.676924
Molde,AFRICA,0.5,62.79,7.186666667,3039.640006
Molepolole,SOUTH AMERICA,0.47,-24.33687943,25.4751773,320.7021277
Mollendo,AFRICA,0.1,-17,-72.08333333,888
Moloundou,AFRICA,0.05,2.083333333,15.16666667,295
Mombasa,EUROPE,3.91,-3.890238704,39.59143223,1047.107417
Monaco,EUROPE,0.58,43.79597701,7.399425287,4362.310347
Monchegorsk,NORTH AMERICA,0.95,67.98947368,32.83947368,169.431579
Monclova,NORTH AMERICA,1,26.955,-101.475,4690.980001
Moncton,AFRICA,1.66,46.13955823,-64.83082329,529.9518071
Mongbwalu,AFRICA,0.12,2,30,324
Mongo,AFRICA,0.03,12.25,18.66666667,239
Mongomo,AFRICA,0.06,1.666666667,11.25,218
Mongu,NORTH AMERICA,0.35,-15.23095238,23.09047619,195.7714286
Monroe,AFRICA,1.78,32.55337079,-92.167603,4125.067415
Monrovia,NORTH AMERICA,1.79,6.36452514,-10.77886406,1862.424582
Monte Cristi,SOUTH AMERICA,0.08,19.90625,-71.66666667,1541.874999
Montego Bay,NORTH AMERICA,0.66,18.51767677,-77.93434343,3454.757575
Montemorelos,NORTH AMERICA,0.23,25.25,-99.86956522,1996.043478
Montepuez,AFRICA,0.22,-13.08333333,38.96590909,258.590909
Monterey1,NORTH AMERICA,1.298731135,36.65696047,-121.9051983,7638.330394
Monterey2,NORTH AMERICA,1.49,37.0212528,-122.0201342,9657.08054
Monteria,SOUTH AMERICA,0.43,8.798449612,-75.91666667,1018.093023
