City,Region,tif_count,Latitude,Longitude,Crop Land,Grazing Land,Area
Mogadishu,AFRICA,1.160000928,2.096984023,45.29092809,0.0203036,0.397880078,99.88888334
Mogocha,ASIA,0.280000224,53.76199101,119.7292181,0.007537131,0,40.73860348
Mojokerto,MALAY ARCHIPELAGO,22.43240438,-7.383803133,112.3269411,0.646800867,0.101022795,1946.766249
Mokpo,ASIA,0.65000052,34.84998079,126.3666573,0.096633456,0.006274674,68.13213664
Molde,EUROPE,0.5000004,62.79010996,7.186636725,0.008501273,0,93.97268502
Molepolole,AFRICA,0.470000376,-24.33689453,25.4751126,0.000564405,0.133226287,44.41310849
Mollendo,SOUTH AMERICA,0.00019056,-16.98470595,-72.01536645,7.68E-05,5.65E-06,8.999700637
Moloundou,AFRICA,0.05000004,2.0832965,15.1665886,0.064574733,0,4.305523324
Mombasa,AFRICA,3.910003128,-3.890241452,39.59141405,0.395482391,0.316417774,337.2724533
Monaco,EUROPE,0.509923706,43.80230488,7.397083846,0.01001715,0.040706809,69.10065721
Monchegorsk,EUROPE,0.95000076,67.98947033,32.83948714,0,0,217.6774966
Monclova,NORTH AMERICA,1.0000008,26.95499998,-101.4749968,0.032343125,0.50391543,96.50631556
Moncton,NORTH AMERICA,1.660001328,46.1395628,-64.83082217,0.059101296,0.004225671,206.0035433
Mongbwalu,AFRICA,0.120000096,1.9999632,29.999916,0.115456413,0.157970516,10.33272162
Mongo,AFRICA,0.030000024,12.2499591,18.6665872,0.156179104,0.710599812,2.641200154
Mongomo,AFRICA,0.060000048,1.66663,11.2499235,0.253025272,0.108914658,5.165429913
Mongu,AFRICA,0.35000028,-15.23093103,23.09044139,0.084444644,0.343000881,31.22035332
Monroe,NORTH AMERICA,1.780001424,32.55335755,-92.16758876,0.148198892,0.024013472,181.6410623
Monrovia,AFRICA,1.790001432,6.364518877,-10.77885609,0.016346756,0.082374043,154.9816812
Mont-Laurier,NORTH AMERICA,0.320000256,46.5832787,-75.53905203,0.103223061,0.001967897,40.04254023
Monte Cristi,SOUTH AMERICA,0.080000064,19.90626095,-71.66671,0.06872742,0.102638758,7.319148586
Montego Bay,NORTH AMERICA,0.659948703,18.51766109,-77.93432961,0.126696155,0.061386134,59.88314681
Montemorelos,NORTH AMERICA,0.230000184,25.2499539,-99.8695415,0.080092437,0.57463426,21.87219945
Montepuez,AFRICA,0.220000176,-13.0833641,38.9660206,0.329085403,0.473668592,19.44028092
Monterey1,NORTH AMERICA,1.298732174,36.6569644,-121.9051965,0.009954517,0.118768349,139.2313281
Monterey2,NORTH AMERICA,1.490001192,37.02126336,-122.0201434,0.004007184,0.030165932,160.5323709
Monteria,SOUTH AMERICA,0.430000344,8.798465209,-75.9167083,0.13620956,0.665826881,37.44033386
Montero,SOUTH AMERICA,0.370000296,-17.29950793,-63.29502862,0.57619617,0.067562289,33.35572588
Monterrey,NORTH AMERICA,7.690006152,25.75737313,-100.3320366,0.03065563,0.07525262,734.5198618
Montes Claros,SOUTH AMERICA,0.940000752,-16.6826285,-43.89893267,0.110783856,0.23502061,84.46501698
Montevideo,SOUTH AMERICA,4.920003936,-34.78472681,-56.16344869,0.078793157,0.048520146,515.7897331
Montgomery,NORTH AMERICA,2.720002176,32.40318949,-86.29503564,0.091550799,0.016190883,277.1121859
Monticello,NORTH AMERICA,0.05000004,37.9166155,-109.4166384,0.108060408,0.202872674,5.450729622
Montpelier1,NORTH AMERICA,0.080000064,42.33341273,-111.3333608,0.210407359,0.224976718,9.310892614
Montpelier2,NORTH AMERICA,0.140000112,44.31553754,-72.60114136,0.034340579,0.022846458,16.82166562
Montpellier,EUROPE,2.610002088,43.66348794,3.834935128,0.088964785,0.014508811,310.2832848
Montreal,NORTH AMERICA,17.28001382,45.61578996,-73.75588415,0.085072269,0.000649192,2124.400699
Montrose,NORTH AMERICA,0.35000028,38.50476925,-107.916679,0.262372885,0.104413494,38.47367976
Monywa,ASIA,0.820000656,22.18089323,95.0893477,0.421653098,0.009669698,76.18479111
Moorhead,NORTH AMERICA,0.424479936,46.9166119,-96.77835028,0.204087397,0.025985788,53.42586328
Moose Jaw,NORTH AMERICA,0.430000344,50.42053872,-105.5852734,0.288085173,0.005550324,58.04561579
Mopti,AFRICA,0.170000136,14.53432109,-4.249987555,0.125226852,0.37574467,15.11054294
Moquegua,SOUTH AMERICA,0.140000112,-17.16663337,-70.99402889,0.114143428,3.71E-05,12.61073331
Moradabad,ASIA,48.8510744,28.92827962,78.53448019,0.575479366,0.018003032,4801.435041
Moranbah,AUSTRALIA,0.090000072,-21.96283907,147.9998688,0.007043695,0.723680106,8.35329846
Moratuwa,ASIA,6.60850906,6.696829349,79.95990429,0.421618789,0.005846053,588.9091071
Morawa,AUSTRALIA,0.020000016,-29.166691,115.9998816,0.39548905,0.364646084,1.971911481
Moree,AUSTRALIA,0.20000016,-29.4166909,149.8042986,0.263866954,0.044423362,19.76956379
Morelia,NORTH AMERICA,1.190000952,19.74999298,-101.2331956,0.04361362,0.091356075,108.778084
Morgantown,NORTH AMERICA,0.590000472,39.67514212,-80.00002643,0.071022713,0.127511275,65.93318457
Morioka,ASIA,1.620001296,39.75257777,141.0921004,0.20164484,0.006286604,181.2253551
Morogoro,AFRICA,0.40000032,-6.764575044,37.61471395,0.475905714,0.37111161,34.66702196
Moron1,NORTH AMERICA,0.190000152,22.15789707,-78.6667072,0.327475652,0.188992351,17.64723734
Moron2,ASIA,0.20000016,49.6666108,100.1168348,0.003450271,0.341662744,26.57754227
Morondava,AFRICA,0.010000008,-20.2500279,44.2499103,0.032624949,0.126165747,0.917522741
Moroni,AFRICA,0.720000576,-11.59721439,43.23608383,0.356176946,0,63.26119022
Moroto,AFRICA,0.010000008,2.5832963,34.5832475,0.276439346,0.475820295,0.861396668
Morrinhos,SOUTH AMERICA,0.190000152,-17.6666956,-49.16669144,0.390548479,0.394708799,17.16615344
Morshansk,EUROPE,0.5000004,53.49828741,41.77168444,0.153834963,0.041419941,72.25072211
Moscow,EUROPE,33.76002701,55.78589359,37.60984515,0.012738864,0.005288571,5161.400131
Moshi,AFRICA,7.870006296,-3.27075116,37.50159972,0.381042682,0.242909852,678.393773
Moss,EUROPE,0.580000464,59.49138134,10.63934416,0.006158724,0.00272258,98.17115345
Mossel Bay,AFRICA,0.160000128,-34.16663317,22.0832525,0.008796789,0.042549723,16.64371168
Mossendjo,AFRICA,0.140000112,-2.9167015,12.6665896,0.095127981,0.822746749,12.06377984
Mossoro,SOUTH AMERICA,0.480000384,-5.144088748,-37.39753137,0.06112565,0.15460496,41.47639797
Mostaganem,AFRICA,0.690018634,35.94566891,0.054389213,0.298776289,0,79.68339077
Mostar,EUROPE,0.790000632,43.38922767,17.77530746,0.131454404,0.210392867,93.47986356
Mosul,ASIA,1.990001592,36.39028499,43.11556938,0.114357366,0.022660092,212.6164121
Motul,NORTH AMERICA,0.170000136,21.16174638,-89.3333696,0.57853388,0.003861923,15.6804345
Motupe,SOUTH AMERICA,0.060000048,-6.111088778,-79.7500401,0.269911445,0.136896018,5.193342082
Mouila,AFRICA,0.110000088,-1.8333686,10.9924173,0.228361152,0.718976805,9.471235234
Moundou,AFRICA,0.390000312,8.600458688,16.02138967,0.166179042,0.552091503,33.94057481
Mount Barker,AUSTRALIA,0.05000004,-34.5833555,117.6005954,0.409970559,0.262808731,5.229145707
Mount Gambier,AUSTRALIA,0.270000216,-37.7777523,140.7498717,0.320408774,0.172536723,29.41669726
Mount Isa,AUSTRALIA,0.180000144,-20.6666944,139.4493013,0,0.21619644,16.56165146
Moyale,AFRICA,0.140000112,3.5832959,38.999975,0.066925672,0.076150382,12.07060448
Moyo,AFRICA,0.15000012,3.666704133,31.666582,0.516359685,0.282992872,12.93455702
Moyobamba,SOUTH AMERICA,0.110000088,-6.0000336,-77.0000412,0.286241721,0,9.518959009
Mozdok,EUROPE,0.40000032,43.79583331,44.60416669,0.29246905,0.024226122,47.65047744
Mozhga,EUROPE,0.470000376,56.4999414,52.17553787,0.0643205,0.033546664,73.1838556
Mpika,AFRICA,0.05000004,-11.81651034,31.4165821,0.18134337,0.364092312,4.396282134
Mpwapwa,AFRICA,0.030000024,-6.3333668,36.4165801,0.513658164,0.403528052,2.597602532
Mt. Hagen,MELANESIA,0.45000036,-5.79998131,144.1981914,0.143650318,0.01493631,38.92699275
Mt. Shasta,NORTH AMERICA,0.080000064,41.3332808,-122.3333564,0.008414238,0.020008004,9.165738575
Mtsensk,EUROPE,0.020000016,53.333276,36.4999134,0.173943133,0.053854654,2.877398283
Mtwara,AFRICA,0.510000408,-10.267987,40.15359305,0.395864738,0.189441286,44.60859457
Muar,ASIA,0.890000712,2.08894758,102.5646461,0.40916665,0.013372086,76.6385227
Mubende,AFRICA,0.020000016,0.6666304,31.3332488,0.653578937,0.228973723,1.721208212
Mubi,AFRICA,2.810002248,10.23518326,13.3342255,0.58680747,0.302291527,245.6977691
Muconda,AFRICA,0.040000032,-10.58320627,21.2499195,0.003003052,0.230328059,3.501895265
Mudangiang,ASIA,2.860002288,44.63140723,129.5795689,0.13587152,0.02718872,345.5849069
Mudgee,AUSTRALIA,0.160000128,-32.58329888,149.5522811,0.17624114,0.265811737,16.34376198
Mudon,ASIA,0.880000704,16.33805946,97.64867678,0.345241229,0.010447557,78.89796705
Mufulira,AFRICA,0.40000032,-12.500031,28.21254166,0.042684751,0.316571044,35.26532486
Mugla,ASIA,0.20000016,37.2499491,28.33325,0.219017237,0.002204979,21.61172209
Muglad,AFRICA,0.220000176,11.0832929,27.70847689,0.616273901,0.243768435,19.28924876
Muisne,SOUTH AMERICA,0.010000008,0.6666304,-80.0833733,0.019669677,0.019145179,0.860606747
Mulhouse,EUROPE,2.2500018,47.81408998,7.286675013,0.104442114,0.004654587,288.1146003
Multan,ASIA,185.1268707,30.35802364,72.15096347,0.710373058,0.001238019,18456.19337
Mumbai,ASIA,18.22029214,19.25026592,72.94347512,0.175960375,0.005243349,1667.651501
Mumbwa,AFRICA,0.10000008,-14.93330336,26.9999172,0.181662273,0.562058105,8.908800582
Munchon,ASIA,0.440000352,39.4166149,127.2007744,0.254819379,0.012078103,48.98321503
Muncie,NORTH AMERICA,1.390001112,40.24218785,-85.45144128,0.263462107,0.05501069,156.5993499
Munich,EUROPE,8.070006456,48.17998232,11.50938775,0.056386401,0.001947379,1040.633229
Murcia,EUROPE,2.630002104,38.05196587,-1.219246652,0.260745453,0.008742362,287.240841
Murfreesboro,NORTH AMERICA,1.660001328,35.89106849,-86.43775685,0.228102495,0.116706758,176.2434903
Muriae,SOUTH AMERICA,0.370000296,-21.0833609,-42.4099203,0.269088195,0.294507096,34.13581846
Murmansk,EUROPE,2.410001928,69.00484066,33.03496602,0,0,577.7685195
Murom,EUROPE,0.720000576,55.6053548,41.98731541,0.111161011,0.04508658,109.5908883
Muroran,ASIA,1.260001008,42.4199794,141.00267,0.054816257,0.006037163,146.7768939
Murray Bridge,AUSTRALIA,0.270000216,-35.0833553,139.2407549,0.341254787,0.075096701,28.40979088
Mus,ASIA,0.410000328,38.78659666,41.46754236,0.235686153,0.159258568,45.24017461
Musan,ASIA,0.120000096,42.2499471,129.166543,0.158615284,0,13.94519659
Muscat,ASIA,1.320001056,23.65026214,58.43431311,0.000472902,0.005230853,123.9607434
Mushie,AFRICA,0.070000056,-2.999985086,16.89300343,0.038812198,0.06894021,6.032252229
Musina,AFRICA,0.090000072,-22.31475167,29.999916,0.043252923,0.54126562,8.373566689
Muskegon,NORTH AMERICA,1.630001304,43.24744604,-86.26840788,0.05911277,0.044773725,192.4424448
Muskogee,NORTH AMERICA,0.760000608,35.79278564,-95.40241048,0.235442018,0.222538294,80.58697466
Musoma,AFRICA,0.630000504,-1.498673326,33.75922806,0.436573214,0.147910818,54.23458292
Muswellbrook,AUSTRALIA,0.15000012,-32.2499769,150.833201,0.057733625,0.424598554,15.26652753
Mutare,AFRICA,0.580000464,-18.92099075,32.61063514,0.04138948,0.226533492,52.78080911
Muyinga,AFRICA,41.28849673,-2.737346673,29.99283872,0.735480245,0.178217091,3557.312454
Muzaffarnagar,ASIA,44.13335453,29.5422187,77.66285201,0.574743637,0.017892861,4363.677419
Muzaffarpur,ASIA,201.2379122,26.28212004,85.62974051,0.575192295,0.04711131,19307.82918
Mwanza,AFRICA,4.010003208,-2.490231103,32.9183396,0.485545338,0.291882906,345.4207935
Mweka,AFRICA,0.130000104,-4.83331499,21.50004345,0.116080565,0.215937716,11.22745424
Mwene-Ditu,AFRICA,0.5000004,-6.959993376,23.4165853,0.133901786,0.165779324,43.35138562
Mwenga,AFRICA,0.090000072,-3.0000348,28.4165833,0.156836308,0.175137288,7.75586163
Mwingi,AFRICA,0.070000056,-0.9167023,38.00003742,0.551619463,0.377363742,6.024709507
Mwinilunga,AFRICA,0.05000004,-11.666698,24.4165849,0.02233235,0.308224436,4.394734326
My Tho,ASIA,0.320000256,10.4166265,106.3229095,0.531098123,0.027249513,27.9948449
Myeik,ASIA,0.170000136,12.499959,98.5832219,0.227204466,0.004143274,14.98140089
Myingyan,ASIA,0.540000432,21.4984287,95.35799615,0.473159027,0.007014616,49.93283925
Myitkyina,ASIA,0.640000512,25.43879198,97.33987152,0.237698058,0.00440226,60.96736287
Mykolayiv,EUROPE,1.010000808,46.99503267,31.97439643,0.03402393,0.012650742,127.3405074
Mymensingh,ASIA,99.83598116,24.70950124,90.51526852,0.64912826,0.021234592,9454.367239
Myrtle Beach,NORTH AMERICA,0.60005984,33.75692725,-78.90556338,0.028552817,0.03232093,63.10704086
Mysore,ASIA,3.360002688,12.38219293,76.603185,0.42874733,0.006523417,295.9859549
Mzuzu,AFRICA,0.830000664,-11.39660643,33.96387297,0.474134068,0.039335828,72.87592147
MÌùnster,EUROPE,1.830001464,51.98955029,7.596993327,0.087211579,0.01545483,255.4970589
Naberezhnyye Chelny,EUROPE,2.598743899,55.74804463,52.33042132,0.050762786,0.01497954,446.0567301
Nabeul,AFRICA,0.619909531,36.49728938,10.69088594,0.237627952,0.036874612,66.33501921
Nabire,MELANESIA,0.070000056,-3.333368,135.4764249,0.210496584,0.020349142,6.034276803
Nablus,ASIA,1.710001368,32.27924233,35.21781563,0,0.197217214,173.9727961
Nacala,AFRICA,1.380001104,-14.5036184,40.66900665,0.232495932,0.380606636,122.6903159
Nacaome,NORTH AMERICA,0.020000016,13.5832919,-87.500037,0.3094412,0.319857803,1.770268528
Nadym,ASIA,0.10000008,65.5832711,72.49166667,0,0,20.78085325
Naga,MALAY ARCHIPELAGO,3.180002544,13.64570385,123.1684713,0.579794749,0.009914219,281.5599758
Nagano,ASIA,3.870003096,36.59582818,138.1606154,0.118390441,0.006564565,414.5959374
Nagaoka,ASIA,1.320001056,37.49619975,138.7941707,0.215901539,0.006487418,143.0942115
Nagasaki,ASIA,1.280001024,32.79948376,129.8241916,0.088864001,0.006872524,130.9826285
Nagele,AFRICA,0.080000064,5.395890508,39.53138177,0.026716022,0.531129168,6.914429681
Nagercoil,ASIA,7.038510039,8.273062247,77.42689548,0.44123949,0.026838716,612.0109915
Nagoya,ASIA,37.9106977,35.15250589,136.9309973,0.175331522,0.005645938,3992.306115
Nagpur,ASIA,6.890005512,21.22024227,79.10607478,0.388361769,0.005428504,635.8774223
Naha,ASIA,3.280002624,26.33180495,127.717757,0.101030559,0.005473553,314.8227834
Nain,NORTH AMERICA,0.030000024,56.5832747,-61.7500473,0,0.001040173,4.682795234
Nairobi,AFRICA,8.410006728,-1.207089295,36.76447506,0.209829737,0.188377278,723.9012359
Naivasha,AFRICA,0.15000012,-0.6667024,36.4165801,0.340598262,0.434784711,12.90939981
Najran,ASIA,0.730000584,17.57762968,44.15867214,0.350196772,0.260723344,65.88262591
Nakhodka,ASIA,0.860000688,42.87593438,132.8603836,0.001388353,0.003130879,100.9019397
Nakhon Phanom,ASIA,0.424093936,17.43981436,104.7382037,0.396923295,0.045133,38.24629425
Nakhon Ratchasima,ASIA,1.430001144,15.00699505,102.0431212,0.387911437,0.015331057,127.3796663
Nakhon Sawan,ASIA,0.560000448,15.74402796,100.0773089,0.292953129,0.03843775,50.05799445
Nakhon Si Thammarat,ASIA,1.480001184,8.478596138,99.92398045,0.572623059,0.012547703,128.7549965
Nakuru,AFRICA,1.180000944,-0.24506806,36.05930154,0.396183256,0.255739138,101.5470207
Naltchik,EUROPE,1.890001512,43.55380063,43.57146219,0.201609826,0.001653721,224.2594052
Nalut,AFRICA,0.090000072,31.9166179,10.9165903,0,0.039236583,9.11947643
Nam Dinh,ASIA,34.8647503,20.52658563,106.2103527,0.502444493,0.025854109,3203.853221
Namanga,AFRICA,0.020000016,-2.500035,36.7499133,0.14485405,0.396920679,1.722821129
Namangan,ASIA,6.874771537,41.03530272,71.62466433,0.232569794,0.031801094,783.8172182
Namibe,AFRICA,0.160000128,-15.16667789,12.09386533,5.87E-05,0.513602167,14.26778664
Nampo,ASIA,0.510000408,38.77454918,125.3529867,0.368405358,0.037736117,56.26944782
Nampula,AFRICA,1.20000096,-15.06806056,39.22222224,0.278073865,0.388258316,106.9643424
Namtu,ASIA,0.05000004,23.15004521,97.3332224,0.085086531,0.004731817,4.677473841
Namur,EUROPE,1.70000136,50.497549,4.805864974,0.09115594,0.022550604,229.7578815
Nan,ASIA,0.740000592,18.82766505,100.7398133,0.384564895,0.021689881,67.2638376
Nanaimo,NORTH AMERICA,1.169706557,49.22790941,-124.0298909,0.011532102,0.00583671,156.7010827
Nancha,ASIA,0.360000288,47.1666118,129.217572,0.049883643,0.037727038,45.5427734
Nanchang,ASIA,42.42204331,28.39504553,115.7560298,0.369904346,0.198728109,4148.366038
Nanchong,ASIA,144.2768106,30.71349517,106.1826179,0.300688235,0.212338338,14435.67909
Nancy,EUROPE,2.470001976,48.7270542,6.129567639,0.10964506,0.00454761,321.9421108
Nanded,ASIA,2.880002304,19.23060158,77.27949317,0.440915485,0,262.4237415
Nandi,MELANESIA,0.140000112,-17.7500289,177.386966,0.457851685,0.097730854,12.65290593
Nandyal,ASIA,0.810000648,15.52879563,78.43929916,0.68686858,0.015144504,72.33155541
Nangong,ASIA,21.67795183,37.38031315,115.1014892,0.395918861,0.13431374,2346.408151
Nanjing,ASIA,8.710006968,32.06610832,118.7764118,0.18670873,0.140503287,884.0918556
Nanning,ASIA,3.810003048,22.85214335,108.3009772,0.150148468,0.192553652,355.6833709
Nanping,ASIA,0.360000288,26.67825888,118.1205493,0.079417254,0.035197919,34.66054414
Nantes,EUROPE,4.710003768,47.27122196,-1.609691276,0.152129994,0.035215149,596.8373154
Nantong,ASIA,76.18337582,32.28607655,120.8958229,0.42001008,0.172589246,7816.481171
Nanuque,SOUTH AMERICA,0.15000012,-17.81106301,-40.41105521,0.198491841,0.449262785,13.56046926
Nanyang,ASIA,65.26962304,32.95558834,112.6906576,0.442620353,0.143877028,6690.868289
Nanyuki,AFRICA,0.330000264,0.068178518,37.05057612,0.350752097,0.504199333,28.3984029
Naples1,NORTH AMERICA,3.941578395,26.26254351,-81.80248316,0.065964803,0.016361583,378.0967082
Naples2,EUROPE,20.06001605,40.90769237,14.38658845,0.079536313,0.008015783,2282.647999
Nara,AFRICA,0.140000112,15.23811324,-7.3334024,0.050100275,0.773131907,12.48301079
Narathiwat,ASIA,0.260000208,6.468028797,101.756471,0.406326246,0.015451092,22.51580216
Narayanganj,ASIA,17.57902418,23.68477466,90.57995106,0.518536704,0.03787227,1651.394591
Narrabri,AUSTRALIA,0.15000012,-30.28883322,149.7444005,0.140227499,0.310127728,14.95573978
Narrogin,AUSTRALIA,0.080000064,-32.9166895,117.1562797,0.584687111,0.098679046,8.202972118
Narsarsuaq,NORTH AMERICA,0.010000008,61.2499395,-45.49951547,0,0,1.784649759
Narva,EUROPE,0.660000528,59.41663407,28.13886871,0.020949605,0.017536301,111.4966805
Naryan Mar,EUROPE,0.130000104,67.66689468,52.9999068,0,0,29.42334269
Naryn,ASIA,0.320000256,41.4999474,75.94533811,0.004796563,0.353270583,36.72684895
Nasca,SOUTH AMERICA,0.170000136,-14.77938879,-75.00001727,0.084468335,0.050212744,15.13373363
Nashville,NORTH AMERICA,10.43000834,36.1656259,-86.78643095,0.121304116,0.118978769,1111.19569
Nasik,ASIA,13.02167769,20.05968024,73.88478608,0.541245317,0.003923303,1192.646176
Nassau,NORTH AMERICA,1.059614168,25.0832873,-77.3789358,0.026065275,0,102.5856535
Nata,AFRICA,0.010000008,-20.1666946,26.1665842,0.004089167,0.472140084,0.916981352
Natal,SOUTH AMERICA,4.05000324,-5.769337835,-35.3129751,0.142020383,0.118043654,350.3266433
Natchez,NORTH AMERICA,0.530000424,31.58331223,-91.43083297,0.155643591,0.026926435,53.5241731
National City,NORTH AMERICA,6.003439214,32.7662642,-117.0611928,0.00348625,0.048280359,614.1038189
Natitingou,AFRICA,0.180000144,10.3332932,1.3332608,0.459925204,0,15.74381631
Nautla,NORTH AMERICA,0.090004192,20.2499559,-96.8333666,0.364966753,0.301181785,8.254094139
Navajoa,NORTH AMERICA,0.540000432,27.11115099,-109.492286,0.277496701,0.253196849,52.19120363
Navoi,ASIA,1.55000124,40.15913809,65.32043962,0.168282521,0.089483677,174.4408591
Navsari,ASIA,0.010000008,20.9166223,72.9165655,0.422104481,0,0.920885181
Nawabganj,ASIA,128.969394,24.70532194,88.09929614,0.61874068,0.017858522,12213.06749
Nawabshah,ASIA,11.29371014,26.12207225,68.37893674,0.760664596,0.013451181,1082.069639
Naxcivan,ASIA,0.430000344,39.2499483,45.36245974,0.220430676,0.062633945,47.75398261
Naypyidaw,ASIA,1.10000088,19.76062201,96.16216141,0.473296,0.010455961,100.5592287
Nazareth,ASIA,0.640000512,32.75390318,35.26823727,0.066687872,0.010270614,65.45823512
Nazret,AFRICA,7.44128181,8.647710746,39.15074668,0.635022408,0.157285917,647.6628008
Nazyvayevsk,ASIA,0.270000216,55.60187988,71.31794965,0.154359186,0.088417091,41.09907873
Nchelenge,AFRICA,0.0001002,-9.2500323,28.7499165,0.000350387,0.000736482,6.104584832
Ndalatando,AFRICA,0.040000032,-9.2500323,14.85447856,0.283133102,0.492192848,3.48809936
Ndele,AFRICA,0.060000048,8.430713016,20.5832531,0.024115303,0.048244858,5.219486335
Ndende,AFRICA,0.030000024,-2.3333684,11.3332568,0.352025102,0.633322871,2.583894869
Ndjamena,AFRICA,0.940000752,12.16400099,15.03900379,0.044977041,0.326349777,82.73676659
Ndola,AFRICA,0.770000616,-12.94154926,28.58333662,0.114282107,0.148893377,67.9995771
Necochea,SOUTH AMERICA,0.630000504,-38.5000206,-58.76983587,0.182966519,0.059210251,69.3267205
Needles,NORTH AMERICA,0.190000152,34.89917797,-114.6622793,0.135379969,0.232907998,19.92239546
